ref_text,pred_text,gold_tox,bert_tox,detoxy_tox,wer,cer
In order to jumpstart a car you are going to need jump leads,"model in order to jump-start a car, you are going to need jump leads.",0,0,0,0.38461538461538464,0.16666666666666666
Might as well be living in a refrigerator.,"model ""may as well be living in a refrigerator.""",0,0,0,0.375,0.2619047619047619
Munn and Beach also established a very successful patent agency.,model manning beach also established a very successful patent agency.,0,0,0,0.3,0.171875
A bully is always a coward.,model a bully is always a coward.,1,1,1,0.3333333333333333,0.25925925925925924
A clown takes the time to greet children attending a performance.,model a clown takes the time to greet children attending a performance.,0,0,0,0.18181818181818182,0.1076923076923077
Don't try to enter into the life of the oasis.,model don't try to enter into the life of the eurasians.,0,0,0,0.3,0.2608695652173913
"Then suddenly, they kneel and die.",model and suddenly they kneel and die.,0,1,1,0.5,0.23529411764705882
"""What do you want here today?"" the desert asked him.","model ""what do you want here today?"" the desert asked him.",0,0,0,0.2,0.1346153846153846
That damn mouse could sense my anger.,model <br>that then mouse could sense my anger.,0,0,0,0.42857142857142855,0.3783783783783784
"Alice, who the fuck is Bob?","model ""ellis, who the fuck is bob?""",1,1,1,0.5,0.4444444444444444
She had duct tape around her hands and her head covering her mouth.,model she had duct tape around her hands and her head covering her mouth.,0,1,1,0.15384615384615385,0.1044776119402985
"I like the avenger of the new episode, he really is a badass.","model <br>like the avenger of the new episode, he really is a badass.",0,1,1,0.15384615384615385,0.14754098360655737
"If you don't want skin cancer, remember to apply your suncream regularly","model if you don't want skin cancer, remember to apply your sun cream regularly.",0,0,0,0.4166666666666667,0.125
"Jeez, you look stoned!","model geez, you look stoned!",1,1,1,0.5,0.3181818181818182
What did you come here for?,model what did you come here for?,0,0,0,0.3333333333333333,0.25925925925925924
It had crossed my mind.,model it had crossed my mind.,0,0,0,0.4,0.30434782608695654
She was from a staunchly Royalist dynasty.,model she was from a staunchly royalist dynasty.,0,0,0,0.42857142857142855,0.19047619047619047
"""Enough,"" said the boy.","model ""enough,"" said the boy.",0,0,0,0.5,0.30434782608695654
What a load of rubbish on the telly today.,model what a load of rubbish on the telly today!,1,1,1,0.3333333333333333,0.19047619047619047
In this current-limited condition the transformer's flux will be steady.,"model in this current limited condition, the transformer's flux will be steady.",0,0,0,0.5,0.125
"Jeez, you look stoned!","model ""jeez, you look stoned.""",1,0,0,0.75,0.45454545454545453
"Since I've gotten a dog, the regular visits of the fox have stopped.","model <br>since i've gotten a dog, the regular visits of the fox have stopped.",0,0,0,0.23076923076923078,0.17647058823529413
Count not your chickens before they are hatched.,model count not your chickens before they are hatched.,0,0,0,0.25,0.14583333333333334
"The channel was available nationwide, on Freeview, Sky and Telstra.","model the channel was available nationwide on freeview, sky and telstra.",0,0,0,0.6,0.16417910447761194
Her purse was full of useless trash.,model her purse was full of useless trash.,1,1,1,0.2857142857142857,0.19444444444444445
There's no use in flogging a dead horse.,model there is no use in flogging that dead horse.,0,0,0,0.5,0.3
Why can't I skip this damn intro?,model why can't i skip this damn intro?,1,1,1,0.42857142857142855,0.24242424242424243
"Security, kick this guy out!","model ""security, kick this guy out!""",1,0,0,0.6,0.32142857142857145
Let his bones crack.,model let his bones crack!,0,1,1,0.75,0.4
Get out of my store.,model get out of my store!,0,1,1,0.6,0.4
Play some klezmer fiddle,model play some klezmer fiddle.,0,0,0,0.75,0.3333333333333333
The town was hit particularly hard by the closure of traditional industries.,model the town was hit particularly hard by the closure of traditional industries.,0,0,0,0.16666666666666666,0.09210526315789473
Competitive teams were stylized as the Cardinals.,model competitive teams were stylized as the cardinals.,0,0,0,0.42857142857142855,0.16326530612244897
He helped shape psychology and was a leading psychologist.,model he helped shape psychology and was a leading psychologist.,0,0,0,0.2222222222222222,0.1206896551724138
Buckeye City is a neighborhood of Danville.,model buckeye city is a neighborhood of danville.,0,0,0,0.5714285714285714,0.20930232558139536
Let me out of here!,model let me out of here!,0,0,0,0.4,0.3684210526315789
"The director has a crush on the actress, I think.","model ""the director has a crush on the actress, i think.""",0,0,0,0.4,0.20408163265306123
A penny wise and a pound foolish.,model a penny wise and a pound foolish.,1,1,1,0.2857142857142857,0.21212121212121213
But you are in the desert.,model but you are in the desert!,0,0,0,0.5,0.3076923076923077
No more we live like pigs in the field.,model no more we live like pigs in the field.,0,1,1,0.2222222222222222,0.1794871794871795
"You two in the last row, stop giggling!","model you two in the last row, stop giggling!",0,0,0,0.25,0.1794871794871795
"Survivors included her husband, a daughter, a son, and two grandchildren.","model survivors included her husband, a daughter, a son, and two grandchildren.",0,0,0,0.18181818181818182,0.0958904109589041
How can you tell?,model how can you tell?,0,0,0,0.5,0.4117647058823529
Did you know that Mohammad was so good at tennis?,model did you know that muhammad was so good at tennis?,0,0,0,0.3,0.1836734693877551
The everlasting Jew the wandering Jew.,"model the everlasting jew, the wandering jew.",0,0,0,0.6666666666666666,0.2631578947368421
You're probably weak from hunger.,model you're probably weak from hunger.,0,1,1,0.4,0.21212121212121213
Nobody knew who Malcolm was.,model nobody knew who malcolm was.,0,0,0,0.6,0.2857142857142857
"Their agents included Jack Reno, Keel, Kyle, Agent Villarosa, Agent Davis and Agent Milo.","model their agents included jack reno, kiel, kyle, agent villorosa, agent davis, and agent milo.",0,0,0,0.8571428571428571,0.2247191011235955
The town of James Island has been founded on three separate occasions.,model the town of james island has been founded on three separate occasions.,0,0,0,0.3333333333333333,0.12857142857142856
"One afternoon, one of his servants fell ill, and it appeared that he would die.","model one afternoon, one of his servants fell ill, and it appeared that he would die.",0,0,0,0.13333333333333333,0.08860759493670886
"Yours sincerely, satan.","model your sincerely, satan.",0,1,1,0.6666666666666666,0.34782608695652173
One player in particular stood out--Honus Wagner.,model <br>one player in particular stood out: honus wagner.,0,0,0,0.7142857142857143,0.30612244897959184
"The more you stir, the more it stinks.","model the more you stir, the more it stinks.",0,1,1,0.25,0.18421052631578946
A poor man is better than a liar.,model a fool man is better than a liar.,0,1,1,0.375,0.2727272727272727
"Then suddenly, they kneel and die.",model then suddenly they kneel and die.,0,1,1,0.5,0.23529411764705882
Typical American that can keep his mouth shut.,model typical american that can keep his mouth shut.,1,1,1,0.375,0.17391304347826086
A penny wise and a pound foolish,model a penny wise and a pound foolish.,1,1,1,0.42857142857142855,0.25
What do you want here?,model what do you want here?,0,0,0,0.4,0.3181818181818182
A change is as good as a rest.,model a change is as good as a rest.,0,0,0,0.25,0.23333333333333334
"Hey look, a flying pig!","model ""hey, look, a flying pig!""",0,1,1,0.6,0.43478260869565216
"Despite its relatively small size, Back has a central peak typical of larger craters.","model despite its relatively small size, back has a central peak typical of larger craters.",0,0,0,0.21428571428571427,0.09411764705882353
"Admittedly, that is the most expensive coffee Ive tasted.","model <speaker1>: admittedly, that is the most expensive coffee i've tasted.",0,0,0,0.4444444444444444,0.38333333333333336
Gay men had to wear the Pink Triangle.,model gay men had to wear the pink triangle.,0,1,1,0.5,0.23684210526315788
Several sculptures were reconstructed and feature a dramatic light and water show.,model several sculptures were reconstructed and feature a dramatic light and water show.,0,0,0,0.16666666666666666,0.08536585365853659
This results in a carbohydrate-rich food.,model this results in a carbohydrate-rich food.,0,0,0,0.3333333333333333,0.17073170731707318
He is a scoundrel.,model he is a scoundrel.,1,1,1,0.5,0.3888888888888889
During his childhood he was very slim and feeble.,"model during his thalidomide, he was very slim and feeble.",0,1,1,0.3333333333333333,0.30612244897959184
The West Indies to push onwards on day three.,model the west indies to push onwards on day three.,0,0,0,0.4444444444444444,0.2
Was it a good idea?,model was it a good idea?,0,0,0,0.4,0.3684210526315789
"They're silly, their buckets are over there behind mine.",model they're silly; their buckets are over there behind mine.,1,0,0,0.3333333333333333,0.14285714285714285
You are so rude!,model you are so rude!,1,1,1,0.5,0.4375
She refilled her vessel and left.,model she refilled her vessel and left.,0,0,0,0.3333333333333333,0.21212121212121213
eight,model eight.,0,0,0,2.0,1.4
That woman is gonna be on that roof.,model that woman is gonna be on the roof.,0,0,0,0.375,0.25
Why don't you shut up!,model why don't you shut up?,1,1,1,0.6,0.36363636363636365
"Alice, who the fuck is Bob?","model ""aleece, what the fuck is bob?""",1,1,1,0.6666666666666666,0.5185185185185185
"""He's not in the kitchen,"" said the barman.","model ""he's not in the kitchen,"" said the barman.",0,0,0,0.25,0.16279069767441862
Software licensing often also includes maintenance.,model software licensing often also includes maintenance.,0,0,0,0.3333333333333333,0.13725490196078433
They are listed in sailing order.,model they are listed in sailing order.,0,0,0,0.3333333333333333,0.21212121212121213
The cat knows well whose lips she licks,model the cat knows well whose lips she licks.,0,1,1,0.375,0.20512820512820512
"Walters hurled two complete games, allowing only eight hits and three runs combined.","model <div style=""text-align: left;"">there are two company games that allow only eight hits and three walks combined.</div>",0,0,0,0.8461538461538461,0.7380952380952381
