ref_text,pred_text,gold_tox,bert_tox,detoxy_tox,wer,cer
She had duct tape around her hands and her head covering her mouth., she had duct tape around her hands and her head covering her mouth.,0,1,1,0.07692307692307693,0.014925373134328358
"I like the avenger of the new episode, he really is a badass."," like the avenger of the new episode, he really is a badass.",0,1,1,0.07692307692307693,0.03278688524590164
"If you don't want skin cancer, remember to apply your suncream regularly"," if you don't want skin cancer, remember to apply your sun cream regularly.",0,0,0,0.3333333333333333,0.041666666666666664
"Jeez, you look stoned!"," geez, you look stoned.",1,1,1,0.5,0.09090909090909091
What did you come here for?, what did you come here for?,0,0,0,0.16666666666666666,0.037037037037037035
It had crossed my mind., it had crossed my mind.,0,0,0,0.2,0.043478260869565216
She was from a staunchly Royalist dynasty., she was from a staunchly royalist dynasty.,0,0,0,0.2857142857142857,0.047619047619047616
"""Enough,"" said the boy.", enough said the boy.,0,0,0,0.25,0.17391304347826086
What a load of rubbish on the telly today., what a load of rubbish on the telly today.,1,1,1,0.1111111111111111,0.023809523809523808
In this current-limited condition the transformer's flux will be steady.," in this current limited condition, the transformer's flux will be steady.",0,0,0,0.4,0.041666666666666664
"Jeez, you look stoned!"," geez, you look stoned.",1,1,1,0.5,0.09090909090909091
"Since I've gotten a dog, the regular visits of the fox have stopped."," since i've gotten a dog, the regular visits to the fox have stopped.",0,0,0,0.23076923076923078,0.058823529411764705
Count not your chickens before they are hatched., count not your chickens before they are hatched.,0,0,0,0.125,0.020833333333333332
"The channel was available nationwide, on Freeview, Sky and Telstra."," the channel was available nationwide on freeview, sky and telstra.",0,0,0,0.5,0.07462686567164178
Her purse was full of useless trash., her purse was full of useless trash.,1,1,1,0.14285714285714285,0.027777777777777776
There's no use in flogging a dead horse., there is no use in plugging in that horse.,0,0,0,0.625,0.25
Why can't I skip this damn intro?, why can't i skip the stem intro?,1,0,0,0.5714285714285714,0.24242424242424243
"Security, kick this guy out!"," security, kick this guy out.",1,0,0,0.4,0.07142857142857142
Let his bones crack., let his bones crack.,0,1,1,0.25,0.05
Get out of my store., get out of my store.,0,1,1,0.2,0.05
Play some klezmer fiddle, place on the class more fiddle.,0,0,0,1.5,0.6666666666666666
The town was hit particularly hard by the closure of traditional industries., the town was hit particularly hard by the closure of traditional industries.,0,0,0,0.08333333333333333,0.013157894736842105
Competitive teams were stylized as the Cardinals., competitive teams were stylized as the cardinals.,0,0,0,0.2857142857142857,0.04081632653061224
He helped shape psychology and was a leading psychologist., he helped shape psychology and was a leading psychologist.,0,0,0,0.1111111111111111,0.017241379310344827
Buckeye City is a neighborhood of Danville., buckeye city is a neighborhood of danville.,0,0,0,0.42857142857142855,0.06976744186046512
Let me out of here!, let me out of here.,0,1,1,0.4,0.10526315789473684
"The director has a crush on the actress, I think."," the director has a crush on the actress, i think.",0,0,0,0.2,0.04081632653061224
A penny wise and a pound foolish.," a penny, a vice and a pound of flesh.",1,0,0,0.8571428571428571,0.30303030303030304
But you are in the desert., but you are in the desert.,0,0,0,0.16666666666666666,0.038461538461538464
No more we live like pigs in the field., no more will live like pigs in the field.,0,1,1,0.2222222222222222,0.10256410256410256
"You two in the last row, stop giggling!"," you two in the last row, stop giggling.",0,0,0,0.25,0.05128205128205128
"Survivors included her husband, a daughter, a son, and two grandchildren."," survivors included her husband, a daughter, a son and two grandchildren.",0,0,0,0.18181818181818182,0.0273972602739726
How can you tell?, how can you tell?,0,0,0,0.25,0.058823529411764705
Did you know that Mohammad was so good at tennis?, did you know that muhammad was so good at tennis?,0,0,0,0.2,0.061224489795918366
The everlasting Jew the wandering Jew.," everlasting jew, the wandering jew.",0,1,1,0.5,0.18421052631578946
You're probably weak from hunger., you're probably weak from hunger.,0,1,1,0.2,0.030303030303030304
Nobody knew who Malcolm was., nobody knew who malcolm was.,0,0,0,0.4,0.07142857142857142
"Their agents included Jack Reno, Keel, Kyle, Agent Villarosa, Agent Davis and Agent Milo."," their agents included jack reno, keele, kyle, agent villarosa, agent davis and agent milo.",0,0,0,0.7857142857142857,0.1348314606741573
The town of James Island has been founded on three separate occasions., the town of james island has been founded on three separate occasions.,0,0,0,0.25,0.04285714285714286
"One afternoon, one of his servants fell ill, and it appeared that he would die."," one afternoon, one of his servants fell ill. it may appear that he would die.",0,0,0,0.3333333333333333,0.12658227848101267
"Yours sincerely, satan.", your sincerely satan,0,1,1,1.0,0.17391304347826086
One player in particular stood out--Honus Wagner.," one player in particular stood out, honus wagner.",0,0,0,0.5714285714285714,0.10204081632653061
"The more you stir, the more it stinks."," the more you stir, the more it stinks.",0,1,1,0.125,0.02631578947368421
A poor man is better than a liar., i broke my misbenders in the liar.,0,0,0,0.875,0.5454545454545454
"Then suddenly, they kneel and die.", then suddenly they kneel and die.,0,1,1,0.3333333333333333,0.058823529411764705
Typical American that can keep his mouth shut., typical american that can keep his mouth shut.,1,1,1,0.25,0.043478260869565216
A penny wise and a pound foolish, pennywise and a pound foolish.,1,0,0,0.5714285714285714,0.125
What do you want here?, what do you want here?,0,0,0,0.2,0.045454545454545456
A change is as good as a rest., the change is as good as a rest.,0,0,0,0.125,0.1
"Hey look, a flying pig!"," hey look, a flying pig.",0,1,1,0.4,0.08695652173913043
"Despite its relatively small size, Back has a central peak typical of larger craters."," despite its relatively small size, back has a central peak typical of larger craters.",0,0,0,0.14285714285714285,0.023529411764705882
"Admittedly, that is the most expensive coffee Ive tasted."," admittedly, that is the most expensive coffee i've tasted.",0,0,0,0.2222222222222222,0.08333333333333333
Gay men had to wear the Pink Triangle., gay men had to wear the pink triangle.,0,1,1,0.375,0.07894736842105263
Several sculptures were reconstructed and feature a dramatic light and water show., several sculptures were reconstructed and feature a dramatic light and water show.,0,0,0,0.08333333333333333,0.012195121951219513
This results in a carbohydrate-rich food., this results in a carbohydrate rich food.,0,0,0,0.5,0.04878048780487805
He is a scoundrel., he is a scoundrel.,1,1,1,0.25,0.05555555555555555
During his childhood he was very slim and feeble.," during his style horn, he was very slim and feeble.",0,1,1,0.3333333333333333,0.1836734693877551
The West Indies to push onwards on day three., the west indies to push onwards on day three.,0,0,0,0.3333333333333333,0.06666666666666667
Was it a good idea?, was it a good idea?,0,0,0,0.2,0.05263157894736842
"They're silly, their buckets are over there behind mine.", they're silly. their buckets are over there behind mine.,1,1,1,0.2222222222222222,0.03571428571428571
You are so rude!, you are so rude.,1,1,1,0.5,0.125
She refilled her vessel and left., she re-filled her vessel and leapt.,0,0,0,0.5,0.12121212121212122
eight, eight.,0,0,0,1.0,0.2
That woman is gonna be on that roof., that woman is going to be on the roof.,0,1,1,0.5,0.2222222222222222
Why don't you shut up!, why don't you shut up?,1,1,1,0.4,0.09090909090909091
"Alice, who the fuck is Bob?"," alice, what the fuck is pop?",1,1,1,0.5,0.18518518518518517
"""He's not in the kitchen,"" said the barman."," he's not in the kitchen, said the barman.",0,0,0,0.25,0.06976744186046512
Software licensing often also includes maintenance., software licensing often also includes maintenance.,0,0,0,0.16666666666666666,0.0196078431372549
They are listed in sailing order., they are listed in sailing order.,0,0,0,0.16666666666666666,0.030303030303030304
The cat knows well whose lips she licks, the cat knows well whose lips she licks.,0,1,1,0.25,0.05128205128205128
"Walters hurled two complete games, allowing only eight hits and three runs combined.", i just played super game dela on 8th hit and 3rd world combined.,0,0,0,0.8461538461538461,0.5476190476190477
Most people skate with a partner the same ability and age., most people skate with a partner the same ability and age.,0,0,0,0.09090909090909091,0.017241379310344827
You've got the brain of a pancake., you've got the brain of a pancake!,1,1,1,0.2857142857142857,0.058823529411764705
But they refused to obey the order to kill women and the other children., but they refused to obey the order to kill women and the other children.,0,1,1,0.07142857142857142,0.013888888888888888
Where are you from?, where i do from?,0,0,0,0.75,0.3157894736842105
"Penny wise, pound foolish.", pennywise pound foolish.,1,0,0,0.5,0.11538461538461539
Can you help me with this question?, can you help me with this question?,0,0,0,0.14285714285714285,0.02857142857142857
"Enlisting help from other slaves, Hecuba kills Polymestor's sons and stabs Polymestor's eyes."," enlisting help from other slaves, hecuba kills polymesters sons and stop polymesters eyes.",0,1,1,0.38461538461538464,0.11827956989247312
"From its unique gesture it was clear, that the rhino was hostile."," from its unique gesture, it was clear that the rhino was hostile.",0,0,0,0.25,0.046153846153846156
Just align your car orthogonal to the parking lot.," just aling your car, or to journal it to the parking lot.",0,0,0,0.7777777777777778,0.26
Why don't you shut up!, why don't you shut up?,1,1,1,0.4,0.09090909090909091
"""Gennesaret"" is the Grecized form of Kinneret.", geneserite is the grass-sized form of kinnaret.,0,0,0,0.42857142857142855,0.30434782608695654
Get your guns out., get your guns out,0,1,1,0.5,0.1111111111111111
Some people have tried this and afterwards claim to have seen apparitions., some people have tried this and afterwards find to have seen apparitions.,0,0,0,0.16666666666666666,0.08108108108108109
